run [pow 10]	solution val	
7876	0.222217	
7877	0.222236	
7878	0.222234	
7879	0.222231	
7880	0.222236	
7881	0.222242	
7882	0.222243	
7883	0.222242	
7884	0.222247	
7885	0.222245	
7886	0.22224	
7887	0.222236	
7888	0.222229	
7889	0.222227	
7890	0.222224	
7891	0.222218	
7892	0.222223	
7893	0.222217	
7894	0.222236	
7895	0.222232	
7896	0.222226	
7897	0.222225	
7898	0.222228	
7899	0.222252	
7900	0.222257	
7901	0.222253	
7902	0.222252	
7903	0.222253	
7904	0.22225	
7905	0.222251	
7906	0.222253	
7907	0.222247	
7908	0.222259	
7909	0.222253	
7910	0.222246	
7911	0.222249	
7912	0.222246	
7913	0.22224	
7914	0.222236	
7915	0.22223	
7916	0.222226	
7917	0.222223	
7918	0.222218	
7919	0.222218	
7920	0.222221	
7921	0.222214	
7922	0.222222	
7923	0.222225	
7924	0.222226	
7925	0.222221	
7926	0.222225	
7927	0.222226	
7928	0.222228	
7929	0.222224	
7930	0.222219	
7931	0.222219	
7932	0.222232	
7933	0.222233	
7934	0.222227	
7935	0.222221	
7936	0.222219	
7937	0.222217	
7938	0.222212	
7939	0.222207	
7940	0.222213	
7941	0.222208	
7942	0.222201	
7943	0.222202	
7944	0.222203	
7945	0.222202	
7946	0.222211	
7947	0.222204	
7948	0.2222	
7949	0.222209	
7950	0.222205	
7951	0.222198	
7952	0.222191	
7953	0.222191	
7954	0.222185	
7955	0.222184	
7956	0.222177	
7957	0.222181	
7958	0.222192	
7959	0.222188	
7960	0.22219	
7961	0.222187	
7962	0.222192	
7963	0.222187	
7964	0.222183	
7965	0.222189	
7966	0.222192	
7967	0.222188	
7968	0.222182	
7969	0.222178	
7970	0.222183	
7971	0.222186	
7972	0.22218	
7973	0.222185	
7974	0.222197	
7975	0.22219	
7976	0.222184	
7977	0.222183	
7978	0.222185	
7979	0.222187	
7980	0.222182	
7981	0.222175	
7982	0.222176	
7983	0.222176	
7984	0.22217	
7985	0.222165	
7986	0.222175	
7987	0.222169	
7988	0.222173	
7989	0.222173	
7990	0.22219	
7991	0.222191	
7992	0.22219	
7993	0.222189	
7994	0.222182	
7995	0.222177	
7996	0.222186	
7997	0.222185	
7998	0.222195	
7999	0.222193	
8000	0.2222	
8001	0.222209	
8002	0.222203	
8003	0.222204	
8004	0.2222	
8005	0.222199	
8006	0.222197	
8007	0.222203	
8008	0.222205	
8009	0.22221	
8010	0.222203	
8011	0.222201	
8012	0.222199	
8013	0.222195	
8014	0.222189	
8015	0.222182	
8016	0.222186	
8017	0.22218	
8018	0.222182	
8019	0.222185	
8020	0.222198	
8021	0.222191	
8022	0.222204	
8023	0.222201	
8024	0.222197	
8025	0.222191	
8026	0.222193	
8027	0.222193	
8028	0.222197	
8029	0.222203	
8030	0.222196	
8031	0.222192	
8032	0.222199	
8033	0.222197	
8034	0.222193	
8035	0.222198	
8036	0.222193	
8037	0.222194	
8038	0.222198	
8039	0.222214	
8040	0.222209	
8041	0.222207	
8042	0.222201	
8043	0.2222	
8044	0.222204	
8045	0.222201	
8046	0.222198	
8047	0.222206	
8048	0.222199	
8049	0.222195	
8050	0.222203	
8051	0.222197	
8052	0.2222	
8053	0.222195	
8054	0.222194	
8055	0.222192	
8056	0.222189	
8057	0.222184	
8058	0.222189	
8059	0.222194	
8060	0.222198	
8061	0.222195	
8062	0.222205	
8063	0.222209	
8064	0.222204	
8065	0.222199	
8066	0.222198	
8067	0.222198	
8068	0.222192	
8069	0.222195	
8070	0.222189	
8071	0.222182	
8072	0.222178	
8073	0.222186	
8074	0.222179	
8075	0.222181	
8076	0.222191	
8077	0.222188	
8078	0.22219	
8079	0.222186	
8080	0.222179	
8081	0.222184	
8082	0.222177	
8083	0.222171	
8084	0.222171	
8085	0.222166	
8086	0.222162	
8087	0.222161	
8088	0.222158	
8089	0.222156	
8090	0.222167	
8091	0.222179	
8092	0.222179	
8093	0.222174	
8094	0.222174	
8095	0.222168	
8096	0.222176	
8097	0.222178	
8098	0.222181	
8099	0.222196	
8100	0.222204	
8101	0.222201	
8102	0.222211	
8103	0.22221	
8104	0.222207	
8105	0.222217	
8106	0.222213	
8107	0.222218	
8108	0.22222	
8109	0.222216	
8110	0.22222	
8111	0.222217	
8112	0.222211	
8113	0.222223	
8114	0.222226	
8115	0.222229	
8116	0.22223	
8117	0.222226	
8118	0.222232	
8119	0.222225	
8120	0.22222	
8121	0.222217	
8122	0.222214	
8123	0.22222	
8124	0.222227	
8125	0.222222	
8126	0.222217	
8127	0.222214	
8128	0.22221	
8129	0.222203	
8130	0.222221	
8131	0.22222	
8132	0.222217	
8133	0.222215	
8134	0.222216	
8135	0.222212	
8136	0.222215	
8137	0.222223	
8138	0.222217	
8139	0.22221	
8140	0.222215	
8141	0.222212	
8142	0.222211	
8143	0.222218	
8144	0.222213	
8145	0.222217	
8146	0.222218	
8147	0.222222	
8148	0.222217	
8149	0.222218	
8150	0.222222	
8151	0.22222	
8152	0.222223	
8153	0.222223	
8154	0.222225	
8155	0.222221	
8156	0.222223	
8157	0.222225	
8158	0.222218	
8159	0.222222	
8160	0.22222	
8161	0.222214	
8162	0.222212	
8163	0.222214	
8164	0.222211	
8165	0.222206	
8166	0.222209	
8167	0.222213	
8168	0.222214	
8169	0.222222	
8170	0.222217	
8171	0.222222	
8172	0.222221	
8173	0.222217	
8174	0.222223	
8175	0.222228	
8176	0.222221	
8177	0.222219	
8178	0.222221	
8179	0.222218	
8180	0.222213	
8181	0.22221	
8182	0.222223	
8183	0.222221	
8184	0.222216	
8185	0.222219	
8186	0.222213	
8187	0.222211	
8188	0.222216	
8189	0.22221	
8190	0.222208	
8191	0.222208	
8192	0.222204	
8193	0.222199	
8194	0.222193	
8195	0.222192	
8196	0.22219	
8197	0.222197	
8198	0.222203	
8199	0.222203	
8200	0.222212	
8201	0.222208	
8202	0.222203	
8203	0.222204	
8204	0.222203	
8205	0.222211	
8206	0.222212	
8207	0.222212	
8208	0.222205	
8209	0.222204	
8210	0.222212	
8211	0.222224	
8212	0.222219	
8213	0.22223	
8214	0.222226	
8215	0.222221	
8216	0.222218	
8217	0.222214	
8218	0.222214	
8219	0.22221	
8220	0.222211	
8221	0.222216	
8222	0.222211	
8223	0.222207	
8224	0.222204	
8225	0.222214	
8226	0.222209	
8227	0.222216	
8228	0.22221	
8229	0.222206	
8230	0.2222	
8231	0.222198	
8232	0.222195	
8233	0.222191	
8234	0.222185	
8235	0.22218	
8236	0.222176	
8237	0.222175	
8238	0.222182	
8239	0.222181	
8240	0.222181	
8241	0.222184	
8242	0.222183	
8243	0.222181	
8244	0.222179	
8245	0.222174	
8246	0.222186	
8247	0.222188	
8248	0.222188	
8249	0.222184	
8250	0.222191	
8251	0.22219	
8252	0.222197	
8253	0.222196	
8254	0.222213	
8255	0.222214	
8256	0.22221	
8257	0.222212	
8258	0.222215	
8259	0.222212	
8260	0.222225	
8261	0.222237	
8262	0.222231	
8263	0.222229	
8264	0.222228	
8265	0.222227	
8266	0.222224	
8267	0.22223	
8268	0.222224	
8269	0.222222	
8270	0.222216	
8271	0.222215	
8272	0.222224	
8273	0.222223	
8274	0.222225	
8275	0.222233	
8276	0.222231	
8277	0.222226	
8278	0.222227	
8279	0.222241	
8280	0.222242	
8281	0.222235	
8282	0.222233	
8283	0.222228	
8284	0.222226	
8285	0.222223	
8286	0.222223	
8287	0.222219	
8288	0.222225	
8289	0.22222	
8290	0.222222	
8291	0.222217	
8292	0.222217	
8293	0.222212	
8294	0.222208	
8295	0.222204	
8296	0.222221	
8297	0.222222	
8298	0.22222	
8299	0.222217	
8300	0.222222	
8301	0.222218	
8302	0.222215	
8303	0.222224	
8304	0.222229	
8305	0.222225	
8306	0.222219	
8307	0.222217	
8308	0.22222	
8309	0.222219	
8310	0.222213	
8311	0.222209	
8312	0.222219	
8313	0.222216	
8314	0.222227	
8315	0.222232	
8316	0.222232	
8317	0.222225	
8318	0.222231	
8319	0.22223	
8320	0.222245	
8321	0.22224	
8322	0.222242	
8323	0.222241	
8324	0.222244	
8325	0.222241	
8326	0.222239	
8327	0.222241	
8328	0.222239	
8329	0.22224	
8330	0.222246	
8331	0.222252	
8332	0.222255	
8333	0.222264	
8334	0.222278	
8335	0.222281	
8336	0.222281	
8337	0.222277	
8338	0.222275	
8339	0.22227	
8340	0.222263	
8341	0.222267	
8342	0.222269	
8343	0.222274	
8344	0.222272	
8345	0.222273	
8346	0.222275	
8347	0.222283	
8348	0.222286	
8349	0.222279	
8350	0.222278	
8351	0.222271	
8352	0.222272	
8353	0.222277	
8354	0.222277	
8355	0.222271	
8356	0.222266	
8357	0.22227	
8358	0.222271	
8359	0.222273	
8360	0.22227	
8361	0.222272	
8362	0.22227	
8363	0.222265	
8364	0.222261	
8365	0.22226	
8366	0.222261	
8367	0.22227	
8368	0.222266	
8369	0.222262	
8370	0.222261	
8371	0.222269	
8372	0.222266	
8373	0.222265	
8374	0.222259	
8375	0.222264	
8376	0.222262	
8377	0.222257	
8378	0.222268	
8379	0.222262	
8380	0.222265	
8381	0.222261	
8382	0.222266	
8383	0.222285	
8384	0.22228	
8385	0.222286	
8386	0.222282	
8387	0.222277	
8388	0.222275	
8389	0.222286	
8390	0.222286	
8391	0.222283	
8392	0.22228	
8393	0.22228	
8394	0.222289	
8395	0.222286	
8396	0.222284	
8397	0.222298	
8398	0.222303	
8399	0.222301	
8400	0.222308	
8401	0.222304	
8402	0.222299	
8403	0.222305	
8404	0.222313	
8405	0.222307	
8406	0.222303	
8407	0.222299	
8408	0.222293	
8409	0.222288	
8410	0.22229	
8411	0.222296	
8412	0.222291	
8413	0.222287	
8414	0.22229	
8415	0.222296	
8416	0.222292	
8417	0.222305	
8418	0.222311	
8419	0.222313	
8420	0.222312	
8421	0.222313	
8422	0.222313	
8423	0.222309	
8424	0.222309	
8425	0.222306	
8426	0.222313	
8427	0.222309	
8428	0.222303	
8429	0.222299	
8430	0.222318	
8431	0.222322	
8432	0.222316	
8433	0.222313	
8434	0.22231	
8435	0.222304	
8436	0.22231	
8437	0.222316	
8438	0.222316	
8439	0.22233	
8440	0.222324	
8441	0.222321	
8442	0.222332	
8443	0.222327	
8444	0.222321	
8445	0.222326	
8446	0.222332	
8447	0.222331	
8448	0.222338	
8449	0.222334	
8450	0.222334	
8451	0.222331	
8452	0.222333	
8453	0.222335	
8454	0.222339	
8455	0.222335	
8456	0.222337	
8457	0.222341	
8458	0.222342	
8459	0.222337	
8460	0.222337	
8461	0.222334	
8462	0.222337	
8463	0.222332	
8464	0.222325	
8465	0.222328	
8466	0.222331	
8467	0.222325	
8468	0.222319	
8469	0.222319	
8470	0.222315	
8471	0.222313	
8472	0.222312	
8473	0.222311	
8474	0.222307	
8475	0.222302	
8476	0.222297	
8477	0.222299	
8478	0.222294	
8479	0.222301	
8480	0.222305	
8481	0.2223	
8482	0.222299	
8483	0.222307	
8484	0.222309	
8485	0.222311	
8486	0.222307	
8487	0.222303	
8488	0.222317	
8489	0.222312	
8490	0.222309	
8491	0.222306	
8492	0.222309	
8493	0.222327	
8494	0.222321	
8495	0.222318	
8496	0.222314	
8497	0.222311	
8498	0.222308	
8499	0.222305	
8500	0.222301	
8501	0.222298	
8502	0.222293	
8503	0.222288	
8504	0.222283	
8505	0.222286	
8506	0.222284	
8507	0.222293	
8508	0.222293	
8509	0.222293	
8510	0.222291	
8511	0.222287	
8512	0.222295	
8513	0.222292	
8514	0.222296	
8515	0.222293	
8516	0.222296	
8517	0.222293	
8518	0.222293	
8519	0.222296	
8520	0.222291	
8521	0.222297	
8522	0.222293	
8523	0.222294	
8524	0.222301	
8525	0.222298	
8526	0.222292	
8527	0.2223	
8528	0.222297	
8529	0.222303	
8530	0.222299	
8531	0.222297	
8532	0.222317	
8533	0.222319	
8534	0.222332	
8535	0.22233	
8536	0.222327	
8537	0.222331	
8538	0.222334	
8539	0.22234	
8540	0.22234	
8541	0.222347	
8542	0.222342	
8543	0.222348	
8544	0.222344	
8545	0.222343	
8546	0.222354	
8547	0.222352	
8548	0.222349	
8549	0.222349	
8550	0.222345	
8551	0.222352	
8552	0.222356	
8553	0.222359	
8554	0.222359	
8555	0.222355	
8556	0.222349	
8557	0.222345	
8558	0.222359	
8559	0.222353	
8560	0.222351	
8561	0.222357	
8562	0.222355	
8563	0.222352	
8564	0.222358	
8565	0.222372	
8566	0.222376	
8567	0.222385	
8568	0.222385	
8569	0.222379	
8570	0.222381	
8571	0.22238	
8572	0.222375	
8573	0.222377	
8574	0.222372	
8575	0.22237	
8576	0.222364	
8577	0.222357	
8578	0.222361	
8579	0.222359	
8580	0.22236	
8581	0.222355	
8582	0.222363	
8583	0.22236	
8584	0.222357	
8585	0.222357	
8586	0.222355	
8587	0.222362	
8588	0.222359	
8589	0.222353	
8590	0.222352	
8591	0.22236	
8592	0.222364	
8593	0.222358	
8594	0.222354	
8595	0.222349	
8596	0.222348	
8597	0.222367	
8598	0.222365	
8599	0.222368	
8600	0.222365	
8601	0.222361	
8602	0.222359	
8603	0.222356	
8604	0.222354	
8605	0.22235	
8606	0.222354	
8607	0.222349	
8608	0.222347	
8609	0.22235	
8610	0.222357	
8611	0.222363	
8612	0.222367	
8613	0.222362	
8614	0.222356	
8615	0.222357	
8616	0.222373	
8617	0.222375	
8618	0.222371	
8619	0.222371	
8620	0.222365	
8621	0.222368	
8622	0.222369	
8623	0.222364	
8624	0.22236	
8625	0.222363	
8626	0.222362	
8627	0.222358	
8628	0.222353	
8629	0.222361	
8630	0.22236	
8631	0.222358	
8632	0.222359	
8633	0.222366	
8634	0.222363	
8635	0.222377	
8636	0.222378	
8637	0.222377	
8638	0.222379	
8639	0.222385	
8640	0.222382	
8641	0.222376	
8642	0.222384	
8643	0.222395	
8644	0.222399	
8645	0.222403	
8646	0.222402	
8647	0.222407	
8648	0.222412	
8649	0.222416	
8650	0.222416	
8651	0.22241	
8652	0.222411	
8653	0.222407	
8654	0.222413	
8655	0.222425	
8656	0.222419	
8657	0.222413	
8658	0.222415	
8659	0.222415	
8660	0.222422	
8661	0.222433	
8662	0.222438	
8663	0.222443	
8664	0.222441	
8665	0.222451	
8666	0.222453	
8667	0.222456	
8668	0.222452	
8669	0.222446	
8670	0.222445	
8671	0.222441	
8672	0.222436	
8673	0.222445	
8674	0.222457	
8675	0.222451	
8676	0.222455	
8677	0.222459	
8678	0.222457	
8679	0.222455	
8680	0.222459	
8681	0.222454	
8682	0.22245	
8683	0.222447	
8684	0.222449	
8685	0.222447	
8686	0.222442	
8687	0.222438	
8688	0.222435	
8689	0.222432	
8690	0.222436	
8691	0.222435	
8692	0.222437	
8693	0.222433	
8694	0.222428	
8695	0.222423	
8696	0.222417	
8697	0.222414	
8698	0.222409	
8699	0.222406	
8700	0.222407	
8701	0.222415	
8702	0.22241	
8703	0.222409	
8704	0.222404	
8705	0.222403	
8706	0.2224	
8707	0.222401	
8708	0.222401	
8709	0.222397	
8710	0.222399	
8711	0.222402	
8712	0.222406	
8713	0.222407	
8714	0.222401	
8715	0.222398	
8716	0.222398	
8717	0.222393	
8718	0.222403	
8719	0.222404	
8720	0.222398	
8721	0.222395	
8722	0.222398	
8723	0.22241	
8724	0.222405	
8725	0.222414	
8726	0.222412	
8727	0.222414	
8728	0.222408	
8729	0.222404	
8730	0.222401	
8731	0.222404	
8732	0.222399	
8733	0.222393	
8734	0.222401	
8735	0.222399	
8736	0.222396	
8737	0.222395	
8738	0.222394	
8739	0.222409	
8740	0.22242	
8741	0.222415	
8742	0.222411	
8743	0.22241	
8744	0.222405	
8745	0.222399	
8746	0.222401	
8747	0.222403	
8748	0.222403	
8749	0.222399	
8750	0.222405	
8751	0.222405	
8752	0.22241	
8753	0.222405	
8754	0.222412	
8755	0.222407	
8756	0.222412	
8757	0.222406	
8758	0.22241	
8759	0.222404	
8760	0.222401	
8761	0.222402	
8762	0.222398	
8763	0.222397	
8764	0.222407	
8765	0.222405	
8766	0.222407	
8767	0.222402	
8768	0.222398	
8769	0.222394	
8770	0.222389	
8771	0.222386	
8772	0.222383	
8773	0.222385	
8774	0.22238	
8775	0.222378	
8776	0.222373	
8777	0.222381	
8778	0.222393	
8779	0.222388	
8780	0.222392	
8781	0.22239	
8782	0.222385	
8783	0.222381	
8784	0.222379	
8785	0.222379	
8786	0.222377	
8787	0.222376	
8788	0.222381	
8789	0.22238	
8790	0.222381	
8791	0.222376	
8792	0.222384	
8793	0.222395	
8794	0.222393	
8795	0.222406	
8796	0.222414	
8797	0.22241	
8798	0.222411	
8799	0.222423	
8800	0.222422	
8801	0.222424	
8802	0.222424	
8803	0.222422	
8804	0.222417	
8805	0.222423	
8806	0.222436	
8807	0.222439	
8808	0.222441	
8809	0.222439	
8810	0.222438	
8811	0.222432	
8812	0.222427	
8813	0.222436	
8814	0.222433	
8815	0.222439	
8816	0.22245	
8817	0.22245	
8818	0.22245	
8819	0.222455	
8820	0.222469	
8821	0.222463	
8822	0.222458	
8823	0.222456	
8824	0.222459	
8825	0.222455	
8826	0.222466	
8827	0.222467	
8828	0.222464	
8829	0.22246	
8830	0.222458	
8831	0.222452	
8832	0.222449	
8833	0.222452	
8834	0.222447	
8835	0.222446	
8836	0.222454	
8837	0.222454	
8838	0.222452	
8839	0.222448	
8840	0.222444	
8841	0.222444	
8842	0.222437	
8843	0.222434	
8844	0.22243	
8845	0.222434	
8846	0.222434	
8847	0.222431	
8848	0.222434	
8849	0.222428	
8850	0.222428	
8851	0.222427	
8852	0.222432	
8853	0.222436	
8854	0.222447	
8855	0.222448	
8856	0.222452	
8857	0.222447	
8858	0.222444	
8859	0.222446	
8860	0.222454	
8861	0.222448	
8862	0.222445	
8863	0.222443	
8864	0.222446	
8865	0.222446	
8866	0.222456	
8867	0.222451	
8868	0.22246	
8869	0.222463	
8870	0.22246	
8871	0.222459	
8872	0.222456	
8873	0.222451	
8874	0.222446	
8875	0.222454	
8876	0.222454	
8877	0.222456	
8878	0.222454	
8879	0.222455	
8880	0.222459	
8881	0.222456	
8882	0.222464	
8883	0.222463	
8884	0.222469	
8885	0.222464	
8886	0.222459	
8887	0.222456	
8888	0.222458	
8889	0.222463	
8890	0.222462	
8891	0.222459	
8892	0.222457	
8893	0.222451	
8894	0.222465	
8895	0.222465	
8896	0.222463	
8897	0.222465	
8898	0.222463	
8899	0.22246	
8900	0.222457	
8901	0.222464	
8902	0.222465	
8903	0.22246	
8904	0.222478	
8905	0.222474	
8906	0.222478	
8907	0.222474	
8908	0.222468	
8909	0.222463	
8910	0.222467	
8911	0.222461	
8912	0.222455	
8913	0.222453	
8914	0.222451	
8915	0.222454	
8916	0.222453	
8917	0.222448	
8918	0.222455	
8919	0.222454	
8920	0.222455	
8921	0.222464	
8922	0.222468	
8923	0.222467	
8924	0.222465	
8925	0.222463	
8926	0.222476	
8927	0.222477	
8928	0.222473	
8929	0.222468	
8930	0.222476	
8931	0.222473	
8932	0.222473	
8933	0.222483	
8934	0.222477	
8935	0.222477	
8936	0.222488	
8937	0.222491	
8938	0.22249	
8939	0.222486	
8940	0.222493	
8941	0.222488	
8942	0.222485	
8943	0.222481	
8944	0.222484	
8945	0.222488	
8946	0.222489	
8947	0.222494	
8948	0.222488	
8949	0.222484	
8950	0.222479	
8951	0.222474	
8952	0.222477	
8953	0.222475	
8954	0.222471	
8955	0.222471	
8956	0.222472	
8957	0.222472	
8958	0.222467	
8959	0.222462	
8960	0.222458	
8961	0.222453	
8962	0.222459	
8963	0.222459	
8964	0.222462	
8965	0.222463	
8966	0.222459	
8967	0.222456	
8968	0.222463	
8969	0.222462	
8970	0.222461	
8971	0.222456	
8972	0.222455	
8973	0.222456	
8974	0.222452	
8975	0.22246	
8976	0.222461	
8977	0.222467	
8978	0.22247	
8979	0.222467	
8980	0.222475	
8981	0.222475	
8982	0.222472	
8983	0.222466	
8984	0.22246	
8985	0.222466	
8986	0.222469	
8987	0.222467	
8988	0.222467	
8989	0.222466	
8990	0.222469	
8991	0.222467	
8992	0.222463	
8993	0.222457	
8994	0.222452	
8995	0.222448	
8996	0.222442	
8997	0.222436	
8998	0.222431	
8999	0.222438	
9000	0.222434	
9001	0.22243	
9002	0.222425	
9003	0.222425	
9004	0.222421	
9005	0.222416	
9006	0.222416	
9007	0.222416	
9008	0.222416	
9009	0.222414	
9010	0.222418	
9011	0.222413	
9012	0.222421	
9013	0.222415	
9014	0.222415	
9015	0.222415	
9016	0.222419	
9017	0.222414	
9018	0.222419	
9019	0.222415	
9020	0.222409	
9021	0.222403	
9022	0.222402	
9023	0.222397	
9024	0.222392	
9025	0.222402	
9026	0.222402	
9027	0.222408	
9028	0.222407	
9029	0.222403	
9030	0.222404	
9031	0.222414	
9032	0.222418	
9033	0.222419	
9034	0.222413	
9035	0.222422	
9036	0.222425	
9037	0.222431	
9038	0.222434	
9039	0.222429	
9040	0.222423	
9041	0.222416	
9042	0.22241	
9043	0.222405	
9044	0.222401	
9045	0.222403	
9046	0.222397	
9047	0.222392	
9048	0.222396	
9049	0.222396	
9050	0.222397	
9051	0.222396	
9052	0.222395	
9053	0.22239	
9054	0.222401	
9055	0.222408	
9056	0.222406	
9057	0.222407	
9058	0.222406	
9059	0.222416	
9060	0.222426	
9061	0.222431	
9062	0.222438	
9063	0.222439	
9064	0.222434	
9065	0.22243	
9066	0.222426	
9067	0.222422	
9068	0.222419	
9069	0.222416	
9070	0.222412	
9071	0.222409	
9072	0.222402	
9073	0.222397	
9074	0.222397	
9075	0.222411	
9076	0.222406	
9077	0.222403	
9078	0.2224	
9079	0.222394	
9080	0.222389	
9081	0.222386	
9082	0.222397	
9083	0.22241	
9084	0.222417	
9085	0.222414	
9086	0.222411	
9087	0.22241	
9088	0.222405	
9089	0.2224	
9090	0.222399	
9091	0.222399	
9092	0.222395	
9093	0.222389	
9094	0.222386	
9095	0.22238	
9096	0.222376	
9097	0.222378	
9098	0.222372	
9099	0.222375	
9100	0.222376	
9101	0.222378	
9102	0.222388	
9103	0.222384	
9104	0.222382	
9105	0.222386	
9106	0.222382	
9107	0.222376	
9108	0.222373	
9109	0.222371	
9110	0.222377	
9111	0.222371	
9112	0.222367	
9113	0.222372	
9114	0.222371	
9115	0.22237	
9116	0.22237	
9117	0.22237	
9118	0.222372	
9119	0.222368	
9120	0.222363	
9121	0.222361	
9122	0.22236	
9123	0.222357	
9124	0.222364	
9125	0.222365	
9126	0.222367	
9127	0.222367	
9128	0.222376	
9129	0.222372	
9130	0.22237	
9131	0.222372	
9132	0.222372	
9133	0.222374	
9134	0.222368	
9135	0.22237	
9136	0.222368	
9137	0.222372	
9138	0.222368	
9139	0.222368	
9140	0.22237	
9141	0.222377	
9142	0.222389	
9143	0.222387	
9144	0.222387	
9145	0.222386	
9146	0.222397	
9147	0.222392	
9148	0.222402	
9149	0.222399	
9150	0.222406	
9151	0.222404	
9152	0.222404	
9153	0.222416	
9154	0.222413	
9155	0.222419	
9156	0.222436	
9157	0.222432	
9158	0.222431	
9159	0.222426	
9160	0.222427	
9161	0.222423	
9162	0.222423	
9163	0.222421	
9164	0.222419	
9165	0.222417	
9166	0.222418	
9167	0.222416	
9168	0.222419	
9169	0.222418	
9170	0.222413	
9171	0.222408	
9172	0.222402	
9173	0.222405	
9174	0.222417	
9175	0.222426	
9176	0.22242	
9177	0.222424	
9178	0.222418	
9179	0.222417	
9180	0.222416	
9181	0.222414	
9182	0.22241	
9183	0.222411	
9184	0.22241	
9185	0.222421	
9186	0.222416	
9187	0.222426	
9188	0.222422	
9189	0.222425	
9190	0.222423	
9191	0.222434	
9192	0.222436	
9193	0.222434	
9194	0.222442	
9195	0.222439	
9196	0.222443	
9197	0.222449	
9198	0.222447	
9199	0.222441	
9200	0.222438	
9201	0.222433	
9202	0.22243	
9203	0.222434	
9204	0.222431	
9205	0.222428	
9206	0.222425	
9207	0.222424	
9208	0.222424	
9209	0.222419	
9210	0.222427	
9211	0.222422	
9212	0.222419	
9213	0.222423	
9214	0.222418	
9215	0.222422	
9216	0.222423	
9217	0.222419	
9218	0.222414	
9219	0.222411	
9220	0.222406	
9221	0.222406	
9222	0.222404	
9223	0.222399	
9224	0.222396	
9225	0.2224	
9226	0.222397	
9227	0.222392	
9228	0.222388	
9229	0.222382	
9230	0.222382	
9231	0.222381	
9232	0.222377	
9233	0.222374	
9234	0.22238	
9235	0.22238	
9236	0.222377	
9237	0.222381	
9238	0.222376	
9239	0.222375	
9240	0.222386	
9241	0.222381	
9242	0.222382	
9243	0.222377	
9244	0.222371	
9245	0.222372	
9246	0.222373	
9247	0.222373	
9248	0.222376	
9249	0.222375	
9250	0.222371	
9251	0.222368	
9252	0.222363	
9253	0.222357	
9254	0.222357	
9255	0.22236	
9256	0.222368	
9257	0.22237	
9258	0.222372	
9259	0.222386	
9260	0.222381	
9261	0.222387	
9262	0.222384	
9263	0.222382	
9264	0.222386	
9265	0.222386	
9266	0.222382	
9267	0.222379	
9268	0.222376	
9269	0.222375	
9270	0.222381	
9271	0.222376	
9272	0.222381	
9273	0.222381	
9274	0.222376	
9275	0.222378	
9276	0.222387	
9277	0.222385	
9278	0.222382	
9279	0.222378	
9280	0.22238	
9281	0.222374	
9282	0.22237	
9283	0.222376	
9284	0.222376	
9285	0.222384	
9286	0.222379	
9287	0.222388	
9288	0.222385	
9289	0.222381	
9290	0.222376	
9291	0.222374	
9292	0.222369	
9293	0.222365	
9294	0.222369	
9295	0.222364	
9296	0.222362	
9297	0.222361	
9298	0.222362	
9299	0.222364	
9300	0.222365	
9301	0.222365	
9302	0.222361	
9303	0.222364	
9304	0.222373	
9305	0.222371	
9306	0.222369	
9307	0.222366	
9308	0.222366	
9309	0.222368	
9310	0.222362	
9311	0.222366	
9312	0.222363	
9313	0.222359	
9314	0.222363	
9315	0.22237	
9316	0.222374	
9317	0.222368	
9318	0.222367	
9319	0.222371	
9320	0.222369	
9321	0.22237	
9322	0.222374	
9323	0.222382	
9324	0.222391	
9325	0.222385	
9326	0.222383	
9327	0.222394	
9328	0.222388	
9329	0.222393	
9330	0.222388	
9331	0.222393	
9332	0.222387	
9333	0.222388	
9334	0.222388	
9335	0.222386	
9336	0.22238	
9337	0.222386	
9338	0.222397	
9339	0.222397	
9340	0.222393	
9341	0.222401	
9342	0.222403	
9343	0.222397	
9344	0.222401	
9345	0.222408	
9346	0.222402	
9347	0.222398	
9348	0.222397	
9349	0.222392	
9350	0.222392	
9351	0.222388	
9352	0.222389	
9353	0.222384	
9354	0.222384	
9355	0.22238	
9356	0.222383	
9357	0.222396	
9358	0.222398	
9359	0.222398	
9360	0.222399	
9361	0.222395	
9362	0.22239	
9363	0.222396	
9364	0.222395	
9365	0.222395	
9366	0.22239	
9367	0.222399	
9368	0.222395	
9369	0.22239	
9370	0.222385	
9371	0.222386	
9372	0.222391	
9373	0.22239	
9374	0.222392	
9375	0.222398	
9376	0.222401	
9377	0.222398	
9378	0.222393	
9379	0.22239	
9380	0.222384	
9381	0.22238	
9382	0.222376	
9383	0.222375	
9384	0.22237	
9385	0.222367	
9386	0.222365	
9387	0.22237	
9388	0.222372	
9389	0.222371	
9390	0.222372	
9391	0.222374	
9392	0.222374	
9393	0.222371	
9394	0.22237	
9395	0.222373	
9396	0.222367	
9397	0.222369	
9398	0.222377	
9399	0.222379	
9400	0.222373	
9401	0.222387	
9402	0.222383	
9403	0.222388	
9404	0.222389	
9405	0.222386	
9406	0.222393	
9407	0.222404	
9408	0.22241	
9409	0.222405	
9410	0.222407	
9411	0.22241	
9412	0.222409	
9413	0.222406	
9414	0.222402	
9415	0.222397	
9416	0.222394	
9417	0.222395	
9418	0.222403	
9419	0.222402	
9420	0.222412	
9421	0.22242	
9422	0.22242	
9423	0.222415	
9424	0.222417	
9425	0.22243	
9426	0.222427	
9427	0.222429	
9428	0.222425	
9429	0.222432	
